"VeeamServer","Name","BackupName","Type","SizeGB"
"panglveeam03","UK1-FILE11 -4hrD2020-10-25T131955_8C6D.vib","UK1-FILE11","Incredmental Backup","0.622370719909668"
"panglveeam03","UK1-FILE11 -4hrD2020-10-25T171836_DC63.vib","UK1-FILE11","Incredmental Backup","0.901721954345703"
"panglveeam03","UK1-FILE11 -4hrD2020-10-26T051917_38F7.vib","UK1-FILE11","Incredmental Backup","1.19543266296387"
"panglveeam03","UK1-FILE11 -4hrD2020-10-26T091713_F762.vib","UK1-FILE11","Incredmental Backup","0.682186603546143"
"panglveeam03","UK1-FILE11 -4hrD2020-10-26T131718_8543.vib","UK1-FILE11","Incredmental Backup","0.697667121887207"
"panglveeam03","UK1-FILE11 -4hrD2020-10-26T171803_E223.vib","UK1-FILE11","Incredmental Backup","0.667678833007813"
"panglveeam03","UK1-FILE11 -4hrD2020-10-27T051836_023C.vib","UK1-FILE11","Incredmental Backup","0.957412719726563"
"panglveeam03","UK1-FILE11 -4hrD2020-10-27T091751_6C2B.vib","UK1-FILE11","Incredmental Backup","0.670223236083984"
"panglveeam03","UK1-FILE11 -4hrD2020-10-27T131837_75C5.vib","UK1-FILE11","Incredmental Backup","0.649346351623535"
"panglveeam03","UK1-FILE11 -4hrD2020-10-27T171824_F095.vib","UK1-FILE11","Incredmental Backup","0.711573123931885"
"panglveeam03","UK1-FILE11 -4hrD2020-10-28T052708_5215.vib","UK1-FILE11","Incredmental Backup","0.995188236236572"
"panglveeam03","UK1-FILE11 -4hrD2020-10-28T091537_665C.vib","UK1-FILE11","Incredmental Backup","0.644752979278564"
"panglveeam03","UK1-FILE11 -4hrD2020-10-28T131808_3523.vib","UK1-FILE11","Incredmental Backup","0.625387668609619"
"panglveeam03","UK1-FILE11 -4hrD2020-10-28T171741_9F5E.vib","UK1-FILE11","Incredmental Backup","0.784971237182617"
"panglveeam03","UK1-FILE11 -4hrD2020-10-29T051725_323D.vib","UK1-FILE11","Incredmental Backup","0.828325748443604"
"panglveeam03","UK1-FILE11 -4hrD2020-10-29T091811_FCE0.vib","UK1-FILE11","Incredmental Backup","0.636823654174805"
"panglveeam03","UK1-FILE11 -4hr_585FD2020-09-20T171817.vbk","UK1-FILE11","Full Backup (Seed)","1490.84408903122"
"panglveeam03","Clarion Active Directory -4hrD2020-09-26T140052_6C3F.vrb","Clarion Active Directory","Incredmental","6.33904361724854"
"panglveeam03","Clarion Active Directory -4hrD2020-09-27T060049_BC3E.vrb","Clarion Active Directory","Incredmental","2.55115842819214"
"panglveeam03","Clarion Active Directory -4hrD2020-09-27T100042_BF5F.vrb","Clarion Active Directory","Incredmental","3.55216836929321"
"panglveeam03","Clarion Active Directory -4hrD2020-09-27T140036_2144.vrb","Clarion Active Directory","Incredmental","9.81692457199097"
"panglveeam03","Clarion Active Directory -4hrD2020-09-28T060056_A549.vrb","Clarion Active Directory","Incredmental","2.7818808555603"
"panglveeam03","Clarion Active Directory -4hrD2020-09-28T100036_A5AE.vrb","Clarion Active Directory","Incredmental","3.69284820556641"
"panglveeam03","Clarion Active Directory -4hrD2020-09-28T140052_8FBC.vrb","Clarion Active Directory","Incredmental","11.8969593048096"
"panglveeam03","Clarion Active Directory -4hrD2020-09-29T060047_0385.vrb","Clarion Active Directory","Incredmental","2.8875584602356"
"panglveeam03","Clarion Active Directory -4hrD2020-09-29T100038_649C.vrb","Clarion Active Directory","Incredmental","3.6401162147522"
"panglveeam03","Clarion Active Directory -4hrD2020-09-29T140056_A1AC.vrb","Clarion Active Directory","Incredmental","11.0892367362976"
"panglveeam03","Clarion Active Directory -4hrD2020-09-30T060034_11B5.vrb","Clarion Active Directory","Incredmental","2.90809726715088"
"panglveeam03","Clarion Active Directory -4hrD2020-09-30T100036_BA64.vrb","Clarion Active Directory","Incredmental","3.35615921020508"
"panglveeam03","Clarion Active Directory -4hrD2020-09-30T140054_9F42.vrb","Clarion Active Directory","Incredmental","11.2341270446777"
"panglveeam03","Clarion Active Directory -4hrD2020-10-01T060043_3BC6.vrb","Clarion Active Directory","Incredmental","2.20658588409424"
"panglveeam03","Clarion Active Directory -4hrD2020-10-01T100050_95E6.vrb","Clarion Active Directory","Incredmental","3.16291904449463"
"panglveeam03","Clarion Active Directory -4hrD2020-10-01T140039_DD24.vrb","Clarion Active Directory","Incredmental","11.1651363372803"
"panglveeam03","Clarion Active Directory -4hrD2020-10-02T060043_2104.vrb","Clarion Active Directory","Incredmental","2.49133539199829"
"panglveeam03","Clarion Active Directory -4hrD2020-10-02T100046_9450.vrb","Clarion Active Directory","Incredmental","4.42880821228027"
"panglveeam03","Clarion Active Directory -4hrD2020-10-02T140045_507C.vrb","Clarion Active Directory","Incredmental","14.2418346405029"
"panglveeam03","Clarion Active Directory -4hrD2020-10-03T060055_4F3C.vrb","Clarion Active Directory","Incredmental","2.7120475769043"
"panglveeam03","Clarion Active Directory -4hrD2020-10-03T100049_751B.vrb","Clarion Active Directory","Incredmental","3.96143436431885"
"panglveeam03","Clarion Active Directory -4hrD2020-10-03T140054_A19E.vrb","Clarion Active Directory","Incredmental","5.7308497428894"
"panglveeam03","Clarion Active Directory -4hrD2020-10-04T060052_99B2.vrb","Clarion Active Directory","Incredmental","2.63002872467041"
"panglveeam03","Clarion Active Directory -4hrD2020-10-04T100051_E7F1.vrb","Clarion Active Directory","Incredmental","2.91708040237427"
"panglveeam03","Clarion Active Directory -4hrD2020-10-04T140049_74DD.vrb","Clarion Active Directory","Incredmental","10.1039395332336"
"panglveeam03","Clarion Active Directory -4hrD2020-10-05T060042_A917.vrb","Clarion Active Directory","Incredmental","2.33551406860352"
"panglveeam03","Clarion Active Directory -4hrD2020-10-05T100038_1BEE.vrb","Clarion Active Directory","Incredmental","3.64144849777222"
"panglveeam03","Clarion Active Directory -4hrD2020-10-05T140042_7BC5.vrb","Clarion Active Directory","Incredmental","11.3945302963257"
"panglveeam03","Clarion Active Directory -4hrD2020-10-06T060040_550C.vrb","Clarion Active Directory","Incredmental","2.30406951904297"
"panglveeam03","Clarion Active Directory -4hrD2020-10-06T100043_C9E7.vrb","Clarion Active Directory","Incredmental","2.84123945236206"
"panglveeam03","Clarion Active Directory -4hrD2020-10-06T123009_7806.vrb","Clarion Active Directory","Incredmental","2.52387952804565"
"panglveeam03","Clarion Active Directory -4hrD2020-10-06T140050_1D84.vrb","Clarion Active Directory","Incredmental","11.2156438827515"
"panglveeam03","Clarion Active Directory -4hrD2020-10-07T060056_A60D.vrb","Clarion Active Directory","Incredmental","3.30764627456665"
"panglveeam03","Clarion Active Directory -4hrD2020-10-07T100050_7751.vrb","Clarion Active Directory","Incredmental","4.43228054046631"
"panglveeam03","Clarion Active Directory -4hrD2020-10-07T140043_E7DC.vrb","Clarion Active Directory","Incredmental","11.1183366775513"
"panglveeam03","Clarion Active Directory -4hrD2020-10-08T060109_A1A8.vrb","Clarion Active Directory","Incredmental","4.43575000762939"
"panglveeam03","Clarion Active Directory -4hrD2020-10-08T140051_9AF5.vrb","Clarion Active Directory","Incredmental","11.1691679954529"
"panglveeam03","Clarion Active Directory -4hrD2020-10-09T060037_3AD4.vrb","Clarion Active Directory","Incredmental","2.6454291343689"
"panglveeam03","Clarion Active Directory -4hrD2020-10-09T100050_F47F.vrb","Clarion Active Directory","Incredmental","3.50375270843506"
"panglveeam03","Clarion Active Directory -4hrD2020-10-09T140051_C0D6.vrb","Clarion Active Directory","Incredmental","10.8933010101318"
"panglveeam03","Clarion Active Directory -4hrD2020-10-10T060055_D801.vrb","Clarion Active Directory","Incredmental","2.62528657913208"
"panglveeam03","Clarion Active Directory -4hrD2020-10-10T100037_8C35.vrb","Clarion Active Directory","Incredmental","2.72392892837524"
"panglveeam03","Clarion Active Directory -4hrD2020-10-10T140037_CCC9.vrb","Clarion Active Directory","Incredmental","5.41778039932251"
"panglveeam03","Clarion Active Directory -4hrD2020-10-11T060049_2151.vrb","Clarion Active Directory","Incredmental","2.55279159545898"
"panglveeam03","Clarion Active Directory -4hrD2020-10-11T100043_56D7.vrb","Clarion Active Directory","Incredmental","3.40068531036377"
"panglveeam03","Clarion Active Directory -4hrD2020-10-11T140041_AC48.vrb","Clarion Active Directory","Incredmental","9.72810220718384"
"panglveeam03","Clarion Active Directory -4hrD2020-10-12T060048_D849.vrb","Clarion Active Directory","Incredmental","2.81747341156006"
"panglveeam03","Clarion Active Directory -4hrD2020-10-12T100034_95B5.vrb","Clarion Active Directory","Incredmental","2.97759485244751"
"panglveeam03","Clarion Active Directory -4hrD2020-10-12T140041_DC7B.vrb","Clarion Active Directory","Incredmental","11.5775818824768"
"panglveeam03","Clarion Active Directory -4hrD2020-10-13T060043_EAE6.vrb","Clarion Active Directory","Incredmental","2.35470247268677"
"panglveeam03","Clarion Active Directory -4hrD2020-10-13T100050_DBAE.vrb","Clarion Active Directory","Incredmental","3.82771635055542"
"panglveeam03","Clarion Active Directory -4hrD2020-10-13T140046_1DB3.vrb","Clarion Active Directory","Incredmental","14.3864798545837"
"panglveeam03","Clarion Active Directory -4hrD2020-10-14T060052_BF83.vrb","Clarion Active Directory","Incredmental","3.24094295501709"
"panglveeam03","Clarion Active Directory -4hrD2020-10-14T100037_E7BD.vrb","Clarion Active Directory","Incredmental","3.60520553588867"
"panglveeam03","Clarion Active Directory -4hrD2020-10-14T140037_5C80.vrb","Clarion Active Directory","Incredmental","11.7337851524353"
"panglveeam03","Clarion Active Directory -4hrD2020-10-15T060049_A83F.vrb","Clarion Active Directory","Incredmental","3.19388484954834"
"panglveeam03","Clarion Active Directory -4hrD2020-10-15T100055_CE73.vrb","Clarion Active Directory","Incredmental","3.99766731262207"
"panglveeam03","Clarion Active Directory -4hrD2020-10-15T140051_3B6E.vrb","Clarion Active Directory","Incredmental","12.2174153327942"
"panglveeam03","Clarion Active Directory -4hrD2020-10-16T060048_BAE6.vrb","Clarion Active Directory","Incredmental","2.90850162506104"
"panglveeam03","Clarion Active Directory -4hrD2020-10-16T100047_BC66.vrb","Clarion Active Directory","Incredmental","3.86443853378296"
"panglveeam03","Clarion Active Directory -4hrD2020-10-16T140054_CDE7.vrb","Clarion Active Directory","Incredmental","10.6841425895691"
"panglveeam03","Clarion Active Directory -4hrD2020-10-17T060100_8E09.vrb","Clarion Active Directory","Incredmental","2.76387405395508"
"panglveeam03","Clarion Active Directory -4hrD2020-10-17T100038_FF5A.vrb","Clarion Active Directory","Incredmental","3.15438508987427"
"panglveeam03","Clarion Active Directory -4hrD2020-10-17T140054_6385.vrb","Clarion Active Directory","Incredmental","5.86489915847778"
"panglveeam03","Clarion Active Directory -4hrD2020-10-18T060057_629B.vrb","Clarion Active Directory","Incredmental","2.93414068222046"
"panglveeam03","Clarion Active Directory -4hrD2020-10-18T100039_ED14.vrb","Clarion Active Directory","Incredmental","3.58506441116333"
"panglveeam03","Clarion Active Directory -4hrD2020-10-18T140052_C64B.vrb","Clarion Active Directory","Incredmental","9.60720062255859"
"panglveeam03","Clarion Active Directory -4hrD2020-10-19T060058_1BD9.vrb","Clarion Active Directory","Incredmental","3.00531673431396"
"panglveeam03","Clarion Active Directory -4hrD2020-10-19T100041_F073.vrb","Clarion Active Directory","Incredmental","3.31898212432861"
"panglveeam03","Clarion Active Directory -4hrD2020-10-19T140103_D82F.vrb","Clarion Active Directory","Incredmental","11.5160870552063"
"panglveeam03","Clarion Active Directory -4hrD2020-10-20T060047_045E.vrb","Clarion Active Directory","Incredmental","2.95114183425903"
"panglveeam03","Clarion Active Directory -4hrD2020-10-20T100055_AD2D.vrb","Clarion Active Directory","Incredmental","3.44736480712891"
"panglveeam03","Clarion Active Directory -4hrD2020-10-20T140052_3884.vrb","Clarion Active Directory","Incredmental","12.4516806602478"
"panglveeam03","Clarion Active Directory -4hrD2020-10-21T060049_ED57.vrb","Clarion Active Directory","Incredmental","2.39776659011841"
"panglveeam03","Clarion Active Directory -4hrD2020-10-21T100038_51BF.vrb","Clarion Active Directory","Incredmental","3.73406648635864"
"panglveeam03","Clarion Active Directory -4hrD2020-10-21T140046_79B8.vrb","Clarion Active Directory","Incredmental","11.1448249816895"
"panglveeam03","Clarion Active Directory -4hrD2020-10-22T060057_7D85.vrb","Clarion Active Directory","Incredmental","2.894690990448"
"panglveeam03","Clarion Active Directory -4hrD2020-10-22T100050_7908.vrb","Clarion Active Directory","Incredmental","3.03437280654907"
"panglveeam03","Clarion Active Directory -4hrD2020-10-22T140054_F071.vrb","Clarion Active Directory","Incredmental","11.0330772399902"
"panglveeam03","Clarion Active Directory -4hrD2020-10-23T060051_4D73.vrb","Clarion Active Directory","Incredmental","2.75646734237671"
"panglveeam03","Clarion Active Directory -4hrD2020-10-23T100050_07EA.vrb","Clarion Active Directory","Incredmental","3.12478828430176"
"panglveeam03","Clarion Active Directory -4hrD2020-10-23T140054_7041.vrb","Clarion Active Directory","Incredmental","10.4244561195374"
"panglveeam03","Clarion Active Directory -4hrD2020-10-24T060114_2506.vrb","Clarion Active Directory","Incredmental","2.21194410324097"
"panglveeam03","Clarion Active Directory -4hrD2020-10-24T100051_4BE1.vrb","Clarion Active Directory","Incredmental","3.21881914138794"
"panglveeam03","Clarion Active Directory -4hrD2020-10-24T140036_867C.vrb","Clarion Active Directory","Incredmental","5.52482461929321"
"panglveeam03","Clarion Active Directory -4hrD2020-10-25T060049_94A4.vrb","Clarion Active Directory","Incredmental","2.62063694000244"
"panglveeam03","Clarion Active Directory -4hrD2020-10-25T100042_1927.vrb","Clarion Active Directory","Incredmental","3.43586206436157"
"panglveeam03","Clarion Active Directory -4hrD2020-10-25T140048_2F37.vrb","Clarion Active Directory","Incredmental","9.7629132270813"
"panglveeam03","Clarion Active Directory -4hrD2020-10-26T060100_B6F5.vrb","Clarion Active Directory","Incredmental","2.77985000610352"
"panglveeam03","Clarion Active Directory -4hrD2020-10-26T100057_2F7B.vrb","Clarion Active Directory","Incredmental","3.3117036819458"
"panglveeam03","Clarion Active Directory -4hrD2020-10-26T140100_3461.vrb","Clarion Active Directory","Incredmental","11.1234188079834"
"panglveeam03","Clarion Active Directory -4hrD2020-10-27T060044_7186.vrb","Clarion Active Directory","Incredmental","2.95368194580078"
"panglveeam03","Clarion Active Directory -4hrD2020-10-27T100049_478F.vrb","Clarion Active Directory","Incredmental","4.13940668106079"
"panglveeam03","Clarion Active Directory -4hrD2020-10-27T140034_F98D.vrb","Clarion Active Directory","Incredmental","11.4274492263794"
"panglveeam03","Clarion Active Directory -4hrD2020-10-28T060045_23BD.vrb","Clarion Active Directory","Incredmental","2.97698593139648"
"panglveeam03","Clarion Active Directory -4hrD2020-10-28T100041_DD4C.vrb","Clarion Active Directory","Incredmental","3.15414571762085"
"panglveeam03","Clarion Active Directory -4hrD2020-10-28T140034_325F.vrb","Clarion Active Directory","Incredmental","11.4146752357483"
"panglveeam03","Clarion Active Directory_0B5ED2020-10-29T060039.vbk","Clarion Active Directory","Seed","131.182427406311"
"panglveeam03","FcPro -4hrD2020-10-19T061323_2122.vrb","FcPro","Incredmental","0.328199863433838"
"panglveeam03","FcPro -4hrD2020-10-19T101022_4795.vrb","FcPro","Incredmental","0.231575489044189"
"panglveeam03","FcPro -4hrD2020-10-19T141111_9EC0.vrb","FcPro","Incredmental","0.521043300628662"
"panglveeam03","FcPro -4hrD2020-10-20T061442_1A26.vrb","FcPro","Incredmental","0.325925827026367"
"panglveeam03","FcPro -4hrD2020-10-20T101044_44FB.vrb","FcPro","Incredmental","0.230216503143311"
"panglveeam03","FcPro -4hrD2020-10-20T141058_5535.vrb","FcPro","Incredmental","0.5444655418396"
"panglveeam03","FcPro -4hrD2020-10-21T061428_A800.vrb","FcPro","Incredmental","0.210025787353516"
"panglveeam03","FcPro -4hrD2020-10-21T100957_2290.vrb","FcPro","Incredmental","0.315168857574463"
"panglveeam03","FcPro -4hrD2020-10-21T141120_018E.vrb","FcPro","Incredmental","0.481710433959961"
"panglveeam03","FcPro -4hrD2020-10-22T061412_560B.vrb","FcPro","Incredmental","0.298135280609131"
"panglveeam03","FcPro -4hrD2020-10-22T101540_F628.vrb","FcPro","Incredmental","0.239391803741455"
"panglveeam03","FcPro -4hrD2020-10-22T141455_83B2.vrb","FcPro","Incredmental","0.502937793731689"
"panglveeam03","FcPro -4hrD2020-10-23T061436_AC5A.vrb","FcPro","Incredmental","0.295511722564697"
"panglveeam03","FcPro -4hrD2020-10-23T101045_3933.vrb","FcPro","Incredmental","0.246993541717529"
"panglveeam03","FcPro -4hrD2020-10-23T141105_3449.vrb","FcPro","Incredmental","0.702498435974121"
"panglveeam03","FcPro -4hrD2020-10-24T062106_5450.vrb","FcPro","Incredmental","0.220767498016357"
"panglveeam03","FcPro -4hrD2020-10-24T101040_606A.vrb","FcPro","Incredmental","0.306983947753906"
"panglveeam03","FcPro -4hrD2020-10-24T141044_8357.vrb","FcPro","Incredmental","0.486690998077393"
"panglveeam03","FcPro -4hrD2020-10-25T061232_76DF.vrb","FcPro","Incredmental","0.289159297943115"
"panglveeam03","FcPro -4hrD2020-10-25T100958_1E18.vrb","FcPro","Incredmental","0.347630977630615"
"panglveeam03","FcPro -4hrD2020-10-25T141124_FE47.vrb","FcPro","Incredmental","4.30553293228149"
"panglveeam03","FcPro -4hrD2020-10-26T061833_069B.vrb","FcPro","Incredmental","0.2985520362854"
"panglveeam03","FcPro -4hrD2020-10-26T101044_1C6A.vrb","FcPro","Incredmental","0.219971656799316"
"panglveeam03","FcPro -4hrD2020-10-26T141150_A0F9.vrb","FcPro","Incredmental","0.503315925598145"
"panglveeam03","FcPro -4hrD2020-10-27T061511_C40C.vrb","FcPro","Incredmental","0.301311016082764"
"panglveeam03","FcPro -4hrD2020-10-27T101116_DC32.vrb","FcPro","Incredmental","0.335178852081299"
"panglveeam03","FcPro -4hrD2020-10-27T141125_4B25.vrb","FcPro","Incredmental","0.477607250213623"
"panglveeam03","FcPro -4hrD2020-10-28T061445_1876.vrb","FcPro","Incredmental","0.282540321350098"
"panglveeam03","FcPro -4hrD2020-10-28T101020_E26E.vrb","FcPro","Incredmental","0.23870325088501"
"panglveeam03","FcPro -4hrD2020-10-28T141013_90E8.vrb","FcPro","Incredmental","0.514463424682617"
"panglveeam03","FcPro_2B56D2020-10-29T061413.vbk","FcPro","Seed","73.432276725769"
"panglveeam03","FinanceApp -4hrD2020-10-19T062136_D796.vrb","FinanceApp","Incredmental","0.016667366027832"
"panglveeam03","FinanceApp -4hrD2020-10-19T101811_45FF.vrb","FinanceApp","Incredmental","0.016667366027832"
"panglveeam03","FinanceApp -4hrD2020-10-19T141903_96A2.vrb","FinanceApp","Incredmental","0.016667366027832"
"panglveeam03","FinanceApp -4hrD2020-10-20T062141_DE43.vrb","FinanceApp","Incredmental","0.016667366027832"
"panglveeam03","FinanceApp -4hrD2020-10-20T101833_711E.vrb","FinanceApp","Incredmental","0.016667366027832"
"panglveeam03","FinanceApp -4hrD2020-10-20T141822_027C.vrb","FinanceApp","Incredmental","0.016667366027832"
"panglveeam03","FinanceApp -4hrD2020-10-21T062212_BE1C.vrb","FinanceApp","Incredmental","0.016667366027832"
"panglveeam03","FinanceApp -4hrD2020-10-21T101746_C357.vrb","FinanceApp","Incredmental","0.016667366027832"
"panglveeam03","FinanceApp -4hrD2020-10-21T141906_2A87.vrb","FinanceApp","Incredmental","0.016667366027832"
"panglveeam03","FinanceApp -4hrD2020-10-22T062107_FC5B.vrb","FinanceApp","Incredmental","0.016667366027832"
"panglveeam03","FinanceApp -4hrD2020-10-22T102503_DA78.vrb","FinanceApp","Incredmental","0.016667366027832"
"panglveeam03","FinanceApp -4hrD2020-10-22T142307_8C80.vrb","FinanceApp","Incredmental","0.016667366027832"
"panglveeam03","FinanceApp -4hrD2020-10-23T062155_3697.vrb","FinanceApp","Incredmental","0.016667366027832"
"panglveeam03","FinanceApp -4hrD2020-10-23T101837_AD87.vrb","FinanceApp","Incredmental","0.016667366027832"
"panglveeam03","FinanceApp -4hrD2020-10-23T141833_0829.vrb","FinanceApp","Incredmental","0.016667366027832"
"panglveeam03","FinanceApp -4hrD2020-10-24T070129_698F.vrb","FinanceApp","Incredmental","0.016667366027832"
"panglveeam03","FinanceApp -4hrD2020-10-24T101805_843A.vrb","FinanceApp","Incredmental","0.016667366027832"
"panglveeam03","FinanceApp -4hrD2020-10-24T141743_92F3.vrb","FinanceApp","Incredmental","0.016667366027832"
"panglveeam03","FinanceApp -4hrD2020-10-25T061955_4DCE.vrb","FinanceApp","Incredmental","0.016667366027832"
"panglveeam03","FinanceApp -4hrD2020-10-25T101659_A7EF.vrb","FinanceApp","Incredmental","0.016667366027832"
"panglveeam03","FinanceApp -4hrD2020-10-25T141940_5CB5.vrb","FinanceApp","Incredmental","0.016667366027832"
"panglveeam03","FinanceApp -4hrD2020-10-26T062711_129E.vrb","FinanceApp","Incredmental","0.016667366027832"
"panglveeam03","FinanceApp -4hrD2020-10-26T101745_9081.vrb","FinanceApp","Incredmental","0.016667366027832"
"panglveeam03","FinanceApp -4hrD2020-10-26T141829_FFB3.vrb","FinanceApp","Incredmental","0.016667366027832"
"panglveeam03","FinanceApp -4hrD2020-10-27T062251_7865.vrb","FinanceApp","Incredmental","0.016667366027832"
"panglveeam03","FinanceApp -4hrD2020-10-27T101908_76C4.vrb","FinanceApp","Incredmental","0.016667366027832"
"panglveeam03","FinanceApp -4hrD2020-10-27T141824_E05F.vrb","FinanceApp","Incredmental","0.016667366027832"
"panglveeam03","FinanceApp -4hrD2020-10-28T062206_060B.vrb","FinanceApp","Incredmental","0.016667366027832"
"panglveeam03","FinanceApp -4hrD2020-10-28T101741_6333.vrb","FinanceApp","Incredmental","0.016667366027832"
"panglveeam03","FinanceApp -4hrD2020-10-28T141754_E17E.vrb","FinanceApp","Incredmental","0.016667366027832"
"panglveeam03","FinanceApp_3A44D2020-10-29T062132.vbk","FinanceApp","Seed","26.5422277450562"
"panglveeam03","Clarion_UK1-FILE01_4hrD2020-10-06T092735_40D0.vrb","UK1-FILE01","Reverse-Incredmental Backup)","29.1605396270752"
"panglveeam03","Clarion_UK1-FILE01_4hrD2020-10-06T132851_CC62.vrb","UK1-FILE01","Reverse-Incredmental Backup)","14.2942318916321"
"panglveeam03","Clarion_UK1-FILE01_4hrD2020-10-06T172836_35A1.vrb","UK1-FILE01","Reverse-Incredmental Backup)","4.25765323638916"
"panglveeam03","Clarion_UK1-FILE01_4hrD2020-10-07T052819_44A5.vrb","UK1-FILE01","Reverse-Incredmental Backup)","0.949854373931885"
"panglveeam03","Clarion_UK1-FILE01_4hrD2020-10-07T092727_14B7.vrb","UK1-FILE01","Reverse-Incredmental Backup)","5.98822402954102"
"panglveeam03","Clarion_UK1-FILE01_4hrD2020-10-07T132752_25C6.vrb","UK1-FILE01","Reverse-Incredmental Backup)","11.7721076011658"
"panglveeam03","Clarion_UK1-FILE01_4hrD2020-10-07T172727_98E8.vrb","UK1-FILE01","Reverse-Incredmental Backup)","0.989901542663574"
"panglveeam03","Clarion_UK1-FILE01_4hrD2020-10-08T052912_5544.vrb","UK1-FILE01","Reverse-Incredmental Backup)","3.9207968711853"
"panglveeam03","Clarion_UK1-FILE01_4hrD2020-10-08T093025_4BB1.vrb","UK1-FILE01","Reverse-Incredmental Backup)","5.52420139312744"
"panglveeam03","Clarion_UK1-FILE01_4hrD2020-10-08T132834_847E.vrb","UK1-FILE01","Reverse-Incredmental Backup)","13.9877281188965"
"panglveeam03","Clarion_UK1-FILE01_4hrD2020-10-08T172640_6386.vrb","UK1-FILE01","Reverse-Incredmental Backup)","1.46322917938232"
"panglveeam03","Clarion_UK1-FILE01_4hrD2020-10-09T052720_8A9E.vrb","UK1-FILE01","Reverse-Incredmental Backup)","12.4316506385803"
"panglveeam03","Clarion_UK1-FILE01_4hrD2020-10-09T092647_BD7C.vrb","UK1-FILE01","Reverse-Incredmental Backup)","1.13182210922241"
"panglveeam03","Clarion_UK1-FILE01_4hrD2020-10-09T132753_E3FF.vrb","UK1-FILE01","Reverse-Incredmental Backup)","11.5658955574036"
"panglveeam03","Clarion_UK1-FILE01_4hrD2020-10-09T172741_29C0.vrb","UK1-FILE01","Reverse-Incredmental Backup)","1.22797822952271"
"panglveeam03","Clarion_UK1-FILE01_4hrD2020-10-10T052622_611A.vrb","UK1-FILE01","Reverse-Incredmental Backup)","4.50265645980835"
"panglveeam03","Clarion_UK1-FILE01_4hrD2020-10-10T092640_CCBF.vrb","UK1-FILE01","Reverse-Incredmental Backup)","4.55411624908447"
"panglveeam03","Clarion_UK1-FILE01_4hrD2020-10-10T132802_9BB4.vrb","UK1-FILE01","Reverse-Incredmental Backup)","12.4213314056396"
"panglveeam03","Clarion_UK1-FILE01_4hrD2020-10-10T172807_ED23.vrb","UK1-FILE01","Reverse-Incredmental Backup)","0.983810424804688"
"panglveeam03","Clarion_UK1-FILE01_4hrD2020-10-11T052755_E08F.vrb","UK1-FILE01","Reverse-Incredmental Backup)","4.02978086471558"
"panglveeam03","Clarion_UK1-FILE01_4hrD2020-10-11T092716_6ABC.vrb","UK1-FILE01","Reverse-Incredmental Backup)","2.09011697769165"
"panglveeam03","Clarion_UK1-FILE01_4hrD2020-10-11T132750_239F.vrb","UK1-FILE01","Reverse-Incredmental Backup)","6.01855754852295"
"panglveeam03","Clarion_UK1-FILE01_4hrD2020-10-11T172706_4941.vrb","UK1-FILE01","Reverse-Incredmental Backup)","15.275671005249"
"panglveeam03","Clarion_UK1-FILE01_4hrD2020-10-12T052703_889D.vrb","UK1-FILE01","Reverse-Incredmental Backup)","1.99342918395996"
"panglveeam03","Clarion_UK1-FILE01_4hrD2020-10-12T092633_1C8F.vrb","UK1-FILE01","Reverse-Incredmental Backup)","7.86693143844604"
"panglveeam03","Clarion_UK1-FILE01_4hrD2020-10-12T132721_1C5E.vrb","UK1-FILE01","Reverse-Incredmental Backup)","6.07078647613525"
"panglveeam03","Clarion_UK1-FILE01_4hrD2020-10-12T172621_713A.vrb","UK1-FILE01","Reverse-Incredmental Backup)","5.92087841033936"
"panglveeam03","Clarion_UK1-FILE01_4hrD2020-10-13T052704_7208.vrb","UK1-FILE01","Reverse-Incredmental Backup)","6.94938230514526"
"panglveeam03","Clarion_UK1-FILE01_4hrD2020-10-13T093041_C39B.vrb","UK1-FILE01","Reverse-Incredmental Backup)","3.04775381088257"
"panglveeam03","Clarion_UK1-FILE01_4hrD2020-10-13T133100_471E.vrb","UK1-FILE01","Reverse-Incredmental Backup)","1.07023239135742"
"panglveeam03","Clarion_UK1-FILE01_4hrD2020-10-13T173022_D312.vrb","UK1-FILE01","Reverse-Incredmental Backup)","2.24468994140625"
"panglveeam03","Clarion_UK1-FILE01_4hrD2020-10-14T052751_DD98.vrb","UK1-FILE01","Reverse-Incredmental Backup)","5.18674278259277"
"panglveeam03","Clarion_UK1-FILE01_4hrD2020-10-14T092830_DD11.vrb","UK1-FILE01","Reverse-Incredmental Backup)","16.8418855667114"
"panglveeam03","Clarion_UK1-FILE01_4hrD2020-10-14T132919_48F0.vrb","UK1-FILE01","Reverse-Incredmental Backup)","0.808709144592285"
"panglveeam03","Clarion_UK1-FILE01_4hrD2020-10-14T173006_3DD5.vrb","UK1-FILE01","Reverse-Incredmental Backup)","3.81912231445313"
"panglveeam03","Clarion_UK1-FILE01_4hrD2020-10-15T052908_6395.vrb","UK1-FILE01","Reverse-Incredmental Backup)","8.95916557312012"
"panglveeam03","Clarion_UK1-FILE01_4hrD2020-10-15T092849_09DD.vrb","UK1-FILE01","Reverse-Incredmental Backup)","1.59785270690918"
"panglveeam03","Clarion_UK1-FILE01_4hrD2020-10-15T132924_34E7.vrb","UK1-FILE01","Reverse-Incredmental Backup)","3.57087802886963"
